"No.","Time","Source","Destination","Protocol","Length","Info"
"201","10.801565029","192.168.56.102","192.168.56.101","TCP","58","55479  >  340 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"202","10.801600489","192.168.56.102","192.168.56.101","TCP","58","55479  >  9594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"203","10.801616233","192.168.56.101","192.168.56.102","TCP","60","1248  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"204","10.801624468","192.168.56.102","192.168.56.101","TCP","58","55479  >  10778 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"205","10.801653085","192.168.56.102","192.168.56.101","TCP","58","55479  >  9535 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"206","10.801678147","192.168.56.102","192.168.56.101","TCP","58","55479  >  58080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"207","10.801709039","192.168.56.102","192.168.56.101","TCP","58","55479  >  1108 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"208","10.801733078","192.168.56.102","192.168.56.101","TCP","58","55479  >  5030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"209","10.801760221","192.168.56.101","192.168.56.102","TCP","60","1687  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"210","10.801762223","192.168.56.102","192.168.56.101","TCP","58","55479  >  5500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"211","10.801787477","192.168.56.102","192.168.56.101","TCP","58","55479  >  5414 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"212","10.801892679","192.168.56.101","192.168.56.102","TCP","60","636  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"213","10.802077206","192.168.56.101","192.168.56.102","TCP","60","32772  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"214","10.802233074","192.168.56.101","192.168.56.102","TCP","60","6689  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"215","10.802444545","192.168.56.101","192.168.56.102","TCP","60","2401  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"216","10.802444698","192.168.56.101","192.168.56.102","TCP","60","81  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"217","10.802604415","192.168.56.101","192.168.56.102","TCP","60","444  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"218","10.802780862","192.168.56.101","192.168.56.102","TCP","60","3351  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"219","10.803062907","192.168.56.101","192.168.56.102","TCP","60","89  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"220","10.803445900","192.168.56.101","192.168.56.102","TCP","60","5904  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"221","10.803446005","192.168.56.101","192.168.56.102","TCP","60","1100  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"222","10.803634883","192.168.56.101","192.168.56.102","TCP","60","2001  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"223","10.803814856","192.168.56.101","192.168.56.102","TCP","60","4446  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"224","10.804015757","192.168.56.101","192.168.56.102","TCP","60","10003  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"225","10.804352363","192.168.56.101","192.168.56.102","TCP","60","1935  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"226","10.804542139","192.168.56.101","192.168.56.102","TCP","60","9003  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"227","10.804696144","192.168.56.101","192.168.56.102","TCP","60","8651  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"228","10.804845401","192.168.56.101","192.168.56.102","TCP","60","5405  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"229","10.805093997","192.168.56.101","192.168.56.102","TCP","60","646  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"230","10.805251884","192.168.56.101","192.168.56.102","TCP","60","1097  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"231","10.805404468","192.168.56.101","192.168.56.102","TCP","60","30  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"232","10.805404519","192.168.56.101","192.168.56.102","TCP","60","3324  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"233","10.805674534","192.168.56.101","192.168.56.102","TCP","60","3017  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"234","10.805831178","192.168.56.101","192.168.56.102","TCP","60","60020  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"235","10.805831228","192.168.56.101","192.168.56.102","TCP","60","3333  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"236","10.805986431","192.168.56.101","192.168.56.102","TCP","60","9898  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"237","10.806242408","192.168.56.101","192.168.56.102","TCP","60","5631  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"238","10.806396912","192.168.56.101","192.168.56.102","TCP","60","981  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"239","10.806575834","192.168.56.101","192.168.56.102","TCP","60","5102  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"240","10.806738722","192.168.56.101","192.168.56.102","TCP","60","64623  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"241","10.806877811","192.168.56.101","192.168.56.102","TCP","60","1085  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"242","10.807084735","192.168.56.101","192.168.56.102","TCP","60","4449  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"243","10.807252366","192.168.56.101","192.168.56.102","TCP","60","5962  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"244","10.807369837","192.168.56.101","192.168.56.102","TCP","60","8873  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"245","10.807523001","192.168.56.101","192.168.56.102","TCP","60","8402  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"246","10.807673251","192.168.56.101","192.168.56.102","TCP","60","3476  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"247","10.807673310","192.168.56.101","192.168.56.102","TCP","60","12174  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"248","10.807833123","192.168.56.101","192.168.56.102","TCP","60","2222  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"249","10.807982080","192.168.56.101","192.168.56.102","TCP","60","3905  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"250","10.808131928","192.168.56.101","192.168.56.102","TCP","60","2041  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"251","10.808278939","192.168.56.101","192.168.56.102","TCP","60","340  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"252","10.808427517","192.168.56.101","192.168.56.102","TCP","60","9594  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"253","10.808584763","192.168.56.101","192.168.56.102","TCP","60","10778  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"254","10.808735406","192.168.56.101","192.168.56.102","TCP","60","9535  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"255","10.808884179","192.168.56.101","192.168.56.102","TCP","60","58080  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"256","10.809033108","192.168.56.101","192.168.56.102","TCP","60","1108  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"257","10.809340449","192.168.56.101","192.168.56.102","TCP","60","5030  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"258","10.809579029","192.168.56.101","192.168.56.102","TCP","60","5500  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"259","10.809747794","192.168.56.101","192.168.56.102","TCP","60","5414  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"260","10.809938625","192.168.56.102","192.168.56.101","TCP","58","55479  >  5432 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"261","10.809975799","192.168.56.102","192.168.56.101","TCP","58","55479  >  1334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"262","10.810076206","192.168.56.102","192.168.56.101","TCP","58","55479  >  2135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"263","10.810103498","192.168.56.102","192.168.56.101","TCP","58","55479  >  42 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"264","10.810138379","192.168.56.102","192.168.56.101","TCP","58","55479  >  1081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"265","10.810162746","192.168.56.102","192.168.56.101","TCP","58","55479  >  1147 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"266","10.810198063","192.168.56.102","192.168.56.101","TCP","58","55479  >  1583 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"267","10.810224073","192.168.56.102","192.168.56.101","TCP","58","55479  >  5961 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"268","10.810258048","192.168.56.102","192.168.56.101","TCP","58","55479  >  1296 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"269","10.810282705","192.168.56.102","192.168.56.101","TCP","58","55479  >  254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"270","10.810316797","192.168.56.102","192.168.56.101","TCP","58","55479  >  49165 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"271","10.810343987","192.168.56.102","192.168.56.101","TCP","58","55479  >  1067 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"272","10.810378783","192.168.56.102","192.168.56.101","TCP","58","55479  >  5801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"273","10.810404647","192.168.56.102","192.168.56.101","TCP","58","55479  >  6002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"274","10.810439010","192.168.56.102","192.168.56.101","TCP","58","55479  >  264 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"275","10.810466324","192.168.56.102","192.168.56.101","TCP","58","55479  >  8899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"276","10.810499604","192.168.56.102","192.168.56.101","TCP","58","55479  >  10180 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"277","10.810526067","192.168.56.102","192.168.56.101","TCP","58","55479  >  31337 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"278","10.810560967","192.168.56.102","192.168.56.101","TCP","58","55479  >  5431 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"279","10.810589091","192.168.56.102","192.168.56.101","TCP","58","55479  >  1037 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"280","10.810626245","192.168.56.102","192.168.56.101","TCP","58","55479  >  10628 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"281","10.810655527","192.168.56.102","192.168.56.101","TCP","58","55479  >  7625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"282","10.810688639","192.168.56.102","192.168.56.101","TCP","58","55479  >  2710 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"283","10.810713797","192.168.56.102","192.168.56.101","TCP","58","55479  >  1052 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"284","10.810747435","192.168.56.102","192.168.56.101","TCP","58","55479  >  2034 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"285","10.810770049","192.168.56.102","192.168.56.101","TCP","58","55479  >  1165 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"286","10.810802197","192.168.56.102","192.168.56.101","TCP","58","55479  >  7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"287","10.810829253","192.168.56.102","192.168.56.101","TCP","58","55479  >  10001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"288","10.810863429","192.168.56.102","192.168.56.101","TCP","58","55479  >  8010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"289","10.810889183","192.168.56.102","192.168.56.101","TCP","58","55479  >  1070 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"290","10.810922715","192.168.56.102","192.168.56.101","TCP","58","55479  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"291","10.810947878","192.168.56.102","192.168.56.101","TCP","58","55479  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"292","10.811026398","192.168.56.102","192.168.56.101","TCP","58","55479  >  700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"293","10.811052350","192.168.56.102","192.168.56.101","TCP","58","55479  >  16018 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"294","10.811085894","192.168.56.102","192.168.56.101","TCP","58","55479  >  52673 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"295","10.811111722","192.168.56.102","192.168.56.101","TCP","58","55479  >  1062 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"296","10.811143575","192.168.56.102","192.168.56.101","TCP","58","55479  >  2381 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"297","10.811168991","192.168.56.102","192.168.56.101","TCP","58","55479  >  541 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"298","10.811201279","192.168.56.102","192.168.56.101","TCP","58","55479  >  2126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"299","10.811226233","192.168.56.102","192.168.56.101","TCP","58","55479  >  13722 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"300","10.811257775","192.168.56.102","192.168.56.101","TCP","58","55479  >  5952 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"301","10.811282509","192.168.56.102","192.168.56.101","TCP","58","55479  >  1068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"302","10.811314560","192.168.56.102","192.168.56.101","TCP","58","55479  >  1063 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"303","10.811339217","192.168.56.102","192.168.56.101","TCP","58","55479  >  3030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"304","10.811371754","192.168.56.102","192.168.56.101","TCP","58","55479  >  6156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"305","10.811397194","192.168.56.102","192.168.56.101","TCP","58","55479  >  5440 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"306","10.811430375","192.168.56.102","192.168.56.101","TCP","58","55479  >  1042 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"307","10.811456497","192.168.56.102","192.168.56.101","TCP","58","55479  >  1594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"308","10.811490353","192.168.56.102","192.168.56.101","TCP","58","55479  >  987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"309","10.811515125","192.168.56.102","192.168.56.101","TCP","58","55479  >  6000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"310","10.811635876","192.168.56.101","192.168.56.102","TCP","60","5432  >  55479 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460"
"311","10.811675699","192.168.56.102","192.168.56.101","TCP","54","55479  >  5432 [RST] Seq=1 Win=0 Len=0"
"312","10.811830755","192.168.56.101","192.168.56.102","TCP","60","1334  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"313","10.811981693","192.168.56.101","192.168.56.102","TCP","60","2135  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"314","10.812126445","192.168.56.101","192.168.56.102","TCP","60","42  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"315","10.812254933","192.168.56.101","192.168.56.102","TCP","60","1081  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"316","10.812432213","192.168.56.101","192.168.56.102","TCP","60","1147  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"317","10.812579989","192.168.56.101","192.168.56.102","TCP","60","1583  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"318","10.812769505","192.168.56.101","192.168.56.102","TCP","60","5961  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"319","10.812936122","192.168.56.101","192.168.56.102","TCP","60","1296  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"320","10.813104524","192.168.56.101","192.168.56.102","TCP","60","254  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"321","10.813104591","192.168.56.101","192.168.56.102","TCP","60","49165  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"322","10.813364006","192.168.56.101","192.168.56.102","TCP","60","1067  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"323","10.813511702","192.168.56.101","192.168.56.102","TCP","60","5801  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"324","10.813657277","192.168.56.101","192.168.56.102","TCP","60","6002  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"325","10.813823600","192.168.56.101","192.168.56.102","TCP","60","264  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"326","10.814006907","192.168.56.101","192.168.56.102","TCP","60","8899  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"327","10.814200792","192.168.56.101","192.168.56.102","TCP","60","10180  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"328","10.814347353","192.168.56.101","192.168.56.102","TCP","60","31337  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"329","10.814490781","192.168.56.101","192.168.56.102","TCP","60","5431  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"330","10.814642260","192.168.56.101","192.168.56.102","TCP","60","1037  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"331","10.814780033","192.168.56.101","192.168.56.102","TCP","60","10628  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"332","10.814931534","192.168.56.101","192.168.56.102","TCP","60","7625  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"333","10.815121100","192.168.56.101","192.168.56.102","TCP","60","2710  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"334","10.815285160","192.168.56.101","192.168.56.102","TCP","60","1052  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"335","10.815443593","192.168.56.101","192.168.56.102","TCP","60","2034  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"336","10.815646362","192.168.56.101","192.168.56.102","TCP","60","1165  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"337","10.815795351","192.168.56.101","192.168.56.102","TCP","60","7007  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"338","10.815923752","192.168.56.101","192.168.56.102","TCP","60","10001  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"339","10.816130567","192.168.56.101","192.168.56.102","TCP","60","8010  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"340","10.816299071","192.168.56.101","192.168.56.102","TCP","60","1070  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"341","10.816451328","192.168.56.101","192.168.56.102","TCP","60","17988  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"342","10.816601609","192.168.56.101","192.168.56.102","TCP","60","2717  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"343","10.816825515","192.168.56.101","192.168.56.102","TCP","60","700  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"344","10.816973296","192.168.56.101","192.168.56.102","TCP","60","16018  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"345","10.817188092","192.168.56.101","192.168.56.102","TCP","60","52673  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"346","10.817339603","192.168.56.101","192.168.56.102","TCP","60","1062  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"347","10.817339661","192.168.56.101","192.168.56.102","TCP","60","2381  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"348","10.817489860","192.168.56.101","192.168.56.102","TCP","60","541  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"349","10.817638473","192.168.56.101","192.168.56.102","TCP","60","2126  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"350","10.817817583","192.168.56.101","192.168.56.102","TCP","60","13722  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"351","10.818609596","192.168.56.101","192.168.56.102","TCP","60","5952  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"352","10.818609761","192.168.56.101","192.168.56.102","TCP","60","1068  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"353","10.818609807","192.168.56.101","192.168.56.102","TCP","60","1063  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"354","10.818609882","192.168.56.101","192.168.56.102","TCP","60","3030  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"355","10.818609913","192.168.56.101","192.168.56.102","TCP","60","6156  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"356","10.819080811","192.168.56.101","192.168.56.102","TCP","60","5440  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"357","10.819080962","192.168.56.101","192.168.56.102","TCP","60","1042  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"358","10.819081008","192.168.56.101","192.168.56.102","TCP","60","1594  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"359","10.819547672","192.168.56.101","192.168.56.102","TCP","60","987  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"360","10.819547859","192.168.56.101","192.168.56.102","TCP","60","6000  >  55479 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460"
"361","10.819632681","192.168.56.102","192.168.56.101","TCP","54","55479  >  6000 [RST] Seq=1 Win=0 Len=0"
"362","10.819941322","192.168.56.102","192.168.56.101","TCP","58","55479  >  1141 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"363","10.819987000","192.168.56.102","192.168.56.101","TCP","58","55479  >  1244 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"364","10.820000602","192.168.56.102","192.168.56.101","TCP","58","55479  >  19780 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"365","10.820001079","192.168.56.102","192.168.56.101","TCP","58","55479  >  9110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"366","10.820001497","192.168.56.102","192.168.56.101","TCP","58","55479  >  1064 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"367","10.820001798","192.168.56.102","192.168.56.101","TCP","58","55479  >  1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"368","10.820002192","192.168.56.102","192.168.56.101","TCP","58","55479  >  3889 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"369","10.820002486","192.168.56.102","192.168.56.101","TCP","58","55479  >  1434 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"370","10.820002866","192.168.56.102","192.168.56.101","TCP","58","55479  >  9502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"371","10.820003143","192.168.56.102","192.168.56.101","TCP","58","55479  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"372","10.820003527","192.168.56.102","192.168.56.101","TCP","58","55479  >  1163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"373","10.820003785","192.168.56.102","192.168.56.101","TCP","58","55479  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"374","10.820004185","192.168.56.102","192.168.56.101","TCP","58","55479  >  49163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"375","10.820004443","192.168.56.102","192.168.56.101","TCP","58","55479  >  1666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"376","10.820041797","192.168.56.102","192.168.56.101","TCP","58","55479  >  3011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"377","10.820042634","192.168.56.102","192.168.56.101","TCP","58","55479  >  1023 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"378","10.820043115","192.168.56.102","192.168.56.101","TCP","58","55479  >  9011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"379","10.820209854","192.168.56.102","192.168.56.101","TCP","58","55479  >  3370 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"380","10.820215344","192.168.56.101","192.168.56.102","TCP","60","1141  >  55479 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"381","10.820266997","192.168.56.102","192.168.56.101","TCP","58","55479  >  1971 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
